id,split,tokens,label,error_type,target_depth,max_depth,input_length,original_length,error_position,original,corrupted,correction_actions
290,finetune_depth5,( ( ( ( ) [ ] ( ( ) [ ] ) [ ] ( [ ] [ ] ) ( ) ( ) ( ) [ ] ) ( ) [ ] ( ( [ ] ( ) ) [ ] ) ) ( ( ) ) ) ( ( ( [ ] ) ) [ ] ( ) ) [ ],1,no_error,5,5,64,64,-1,( ( ( ( ) [ ] ( ( ) [ ] ) [ ] ( [ ] [ ] ) ( ) ( ) ( ) [ ] ) ( ) [ ] ( ( [ ] ( ) ) [ ] ) ) ( ( ) ) ) ( ( ( [ ] ) ) [ ] ( ) ) [ ],( ( ( ( ) [ ] ( ( ) [ ] ) [ ] ( [ ] [ ] ) ( ) ( ) ( ) [ ] ) ( ) [ ] ( ( [ ] ( ) ) [ ] ) ) ( ( ) ) ) ( ( ( [ ] ) ) [ ] ( ) ) [ ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
291,finetune_depth5,( ) [ ] ( [ ] ) ( ) ( [ ) [ ( ) ] ( ) ( ( ) ) ( ) [ ] ( ) [ [ ] ] ( ( [ [ ( ) ] ] ) ),0,E2_spurious_opener,5,5,43,42,11,( ) [ ] ( [ ] ) ( ) ( ) [ ( ) ] ( ) ( ( ) ) ( ) [ ] ( ) [ [ ] ] ( ( [ [ ( ) ] ] ) ),( ) [ ] ( [ ] ) ( ) ( [ ) [ ( ) ] ( ) ( ( ) ) ( ) [ ] ( ) [ [ ] ] ( ( [ [ ( ) ] ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
292,finetune_depth5,[ ] ( ) [ ] ( [ ] ) [ ] ( ) [ [ [ ] ] ( ( ( [ ] ) ( ( ) ) ( ) ( [ ] ( ) [ ] ( ) ) ) ) ] ( [ ] ),1,no_error,5,5,48,48,-1,[ ] ( ) [ ] ( [ ] ) [ ] ( ) [ [ [ ] ] ( ( ( [ ] ) ( ( ) ) ( ) ( [ ] ( ) [ ] ( ) ) ) ) ] ( [ ] ),[ ] ( ) [ ] ( [ ] ) [ ] ( ) [ [ [ ] ] ( ( ( [ ] ) ( ( ) ) ( ) ( [ ] ( ) [ ] ( ) ) ) ) ] ( [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
293,finetune_depth5,[ ] [ ] ( ) [ ] [ ] [ [ [ ( ) [ [ ] ] ( ( ) ] ] ( [ ( [ ] [ ] [ ] ( ) [ ] [ ] ( ) ) [ ( ) ] ] ( [ ( ) ( ) ( ) ( ) ] [ ] [ ] ) [ [ ] ] ) ],0,E2_spurious_opener,5,5,69,68,19,[ ] [ ] ( ) [ ] [ ] [ [ [ ( ) [ [ ] ] ( ) ] ] ( [ ( [ ] [ ] [ ] ( ) [ ] [ ] ( ) ) [ ( ) ] ] ( [ ( ) ( ) ( ) ( ) ] [ ] [ ] ) [ [ ] ] ) ],[ ] [ ] ( ) [ ] [ ] [ [ [ ( ) [ [ ] ] ( ( ) ] ] ( [ ( [ ] [ ] [ ] ( ) [ ] [ ] ( ) ) [ ( ) ] ] ( [ ( ) ( ) ( ) ( ) ] [ ] [ ] ) [ [ ] ] ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
294,finetune_depth5,[ ( ( ( [ ] [ ] [ ] ) ) [ [ [ ] ] ( ( ) ) ( ) ] [ ] ) [ ( [ ( ) ] ) ] ] ( [ ( ) [ ] ] [ ] ),1,no_error,5,5,46,46,-1,[ ( ( ( [ ] [ ] [ ] ) ) [ [ [ ] ] ( ( ) ) ( ) ] [ ] ) [ ( [ ( ) ] ) ] ] ( [ ( ) [ ] ] [ ] ),[ ( ( ( [ ] [ ] [ ] ) ) [ [ [ ] ] ( ( ) ) ( ) ] [ ] ) [ ( [ ( ) ] ) ] ] ( [ ( ) [ ] ] [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
295,finetune_depth5,( ( ) ) [ ] [ ] [ [ [ ] ] ] ( ) [ ] [ [ ] ] ( ) [ ( ( ) ( ) ) [ ] ( ( ( ( ) ) ) ) ],1,no_error,5,5,42,42,-1,( ( ) ) [ ] [ ] [ [ [ ] ] ] ( ) [ ] [ [ ] ] ( ) [ ( ( ) ( ) ) [ ] ( ( ( ( ) ) ) ) ],( ( ) ) [ ] [ ] [ [ [ ] ] ] ( ) [ ] [ [ ] ] ( ) [ ( ( ) ( ) ) [ ] ( ( ( ( ) ) ) ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
296,finetune_depth5,[ ] [ ] [ [ ] ] [ ] ( ) [ [ ] [ [ [ ( ) ( ) [ ] [ ] ] ] [ [ ] ] ( [ ] ( ( ) ) [ ( ) ] ) ] ] [ ] [ ( [ ] [ ( ( ) [ ] ) ] ) ],1,no_error,5,5,62,62,-1,[ ] [ ] [ [ ] ] [ ] ( ) [ [ ] [ [ [ ( ) ( ) [ ] [ ] ] ] [ [ ] ] ( [ ] ( ( ) ) [ ( ) ] ) ] ] [ ] [ ( [ ] [ ( ( ) [ ] ) ] ) ],[ ] [ ] [ [ ] ] [ ] ( ) [ [ ] [ [ [ ( ) ( ) [ ] [ ] ] ] [ [ ] ] ( [ ] ( ( ) ) [ ( ) ] ) ] ] [ ] [ ( [ ] [ ( ( ) [ ] ) ] ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
297,finetune_depth5,) ( ( ( ) ( [ ( ) ] ) ( ( ) ( [ ] ( ) [ ] ) ) [ ] ( ) ( ( ) ( ) ) ( [ [ ] ] ) ) ),0,E4_premature_close,5,5,41,40,0,( ( ( ) ( [ ( ) ] ) ( ( ) ( [ ] ( ) [ ] ) ) [ ] ( ) ( ( ) ( ) ) ( [ [ ] ] ) ) ),) ( ( ( ) ( [ ( ) ] ) ( ( ) ( [ ] ( ) [ ] ) ) [ ] ( ) ( ( ) ( ) ) ( [ [ ] ] ) ) ),"[""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
298,finetune_depth5,( ) ( ) [ ] ( ) [ ] ( [ [ ( ) [ [ ] ] ( [ ] ) [ ( ) ] ( ) ( [ ] [ ] ) ] ( ( ( ) ( ) ( ) [ ] ( ) ) ( ( ) ) ( [ ] ( ) ( ) ) [ ] [ ] ) ] ),1,no_error,5,5,68,68,-1,( ) ( ) [ ] ( ) [ ] ( [ [ ( ) [ [ ] ] ( [ ] ) [ ( ) ] ( ) ( [ ] [ ] ) ] ( ( ( ) ( ) ( ) [ ] ( ) ) ( ( ) ) ( [ ] ( ) ( ) ) [ ] [ ] ) ] ),( ) ( ) [ ] ( ) [ ] ( [ [ ( ) [ [ ] ] ( [ ] ) [ ( ) ] ( ) ( [ ] [ ] ) ] ( ( ( ) ( ) ( ) [ ] ( ) ) ( ( ) ) ( [ ] ( ) ( ) ) [ ] [ ] ) ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
299,finetune_depth5,[ ( ) ] ( ) ( ) [ [ [ ] ( ( [ ] ( ) ( ) ) ) [ ] [ [ ] ] ] [ ( ) ] ] [ ( ] [ ] [ ] ( ) ( ( ( [ ] ) ( ( ) ) ( ) ( [ [ ] ] [ ] ( ) ) ) [ ] ) ( ( ) ( ) ( ) ),0,E1_missing_closer,5,5,77,78,35,[ ( ) ] ( ) ( ) [ [ [ ] ( ( [ ] ( ) ( ) ) ) [ ] [ [ ] ] ] [ ( ) ] ] [ ( ) ] [ ] [ ] ( ) ( ( ( [ ] ) ( ( ) ) ( ) ( [ [ ] ] [ ] ( ) ) ) [ ] ) ( ( ) ( ) ( ) ),[ ( ) ] ( ) ( ) [ [ [ ] ( ( [ ] ( ) ( ) ) ) [ ] [ [ ] ] ] [ ( ) ] ] [ ( ] [ ] [ ] ( ) ( ( ( [ ] ) ( ( ) ) ( ) ( [ [ ] ] [ ] ( ) ) ) [ ] ) ( ( ) ( ) ( ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
300,finetune_depth5,( ) [ ] ( ) [ ] ( ) ( [ [ [ ] ] ] ( [ ] [ [ ] ] ( [ [ ] [ ] ] ) ( ) ) ) ( ( ( [ ] ) ) ( ) ) [ ] ( ) [ [ ( ) [ ( ) ] ] ] [ ],1,no_error,5,5,62,62,-1,( ) [ ] ( ) [ ] ( ) ( [ [ [ ] ] ] ( [ ] [ [ ] ] ( [ [ ] [ ] ] ) ( ) ) ) ( ( ( [ ] ) ) ( ) ) [ ] ( ) [ [ ( ) [ ( ) ] ] ] [ ],( ) [ ] ( ) [ ] ( ) ( [ [ [ ] ] ] ( [ ] [ [ ] ] ( [ [ ] [ ] ] ) ( ) ) ) ( ( ( [ ] ) ) ( ) ) [ ] ( ) [ [ ( ) [ ( ) ] ] ] [ ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
301,finetune_depth5,[ ] ( ) ( ) ( ( ( ) ( ( ( ) ) ) ) [ ] ) [ [ [ ] ( ( ) ) [ ] ( ) ( [ ] ) ] [ ] ( [ ] ( ) ) [ ] ( ( ) ( [ ] [ [ ] ] ) ),0,E1_missing_closer,5,5,59,60,20,[ ] ( ) ( ) ( ( ( ) ( ( ( ) ) ) ) [ ] ) [ ] [ [ ] ( ( ) ) [ ] ( ) ( [ ] ) ] [ ] ( [ ] ( ) ) [ ] ( ( ) ( [ ] [ [ ] ] ) ),[ ] ( ) ( ) ( ( ( ) ( ( ( ) ) ) ) [ ] ) [ [ [ ] ( ( ) ) [ ] ( ) ( [ ] ) ] [ ] ( [ ] ( ) ) [ ] ( ( ) ( [ ] [ [ ] ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
302,finetune_depth5,[ ] [ ] ( ( ) ) [ ( ( ( ( ) ) ) ) ( ) ( ( [ [ ] ] ( [ ] ) [ [ ] [ ] ] ( [ ] ( ) [ ] ( ) ) [ ] [ [ ] ( ) ] ) ( ) ) ( ) ] [ [ ( ( ) ) ] ] [ ] [ ] [ [ ] [ ] [ ] ],1,no_error,5,5,80,80,-1,[ ] [ ] ( ( ) ) [ ( ( ( ( ) ) ) ) ( ) ( ( [ [ ] ] ( [ ] ) [ [ ] [ ] ] ( [ ] ( ) [ ] ( ) ) [ ] [ [ ] ( ) ] ) ( ) ) ( ) ] [ [ ( ( ) ) ] ] [ ] [ ] [ [ ] [ ] [ ] ],[ ] [ ] ( ( ) ) [ ( ( ( ( ) ) ) ) ( ) ( ( [ [ ] ] ( [ ] ) [ [ ] [ ] ] ( [ ] ( ) [ ] ( ) ) [ ] [ [ ] ( ) ] ) ( ) ) ( ) ] [ [ ( ( ) ) ] ] [ ] [ ] [ [ ] [ ] [ ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
303,finetune_depth5,[ ] [ ( ) ] [ ] [ ] ( ) [ ] [ ] ( ) [ ] ( ( [ [ ( ) ( ) ] ( ) ( ] ) [ ] [ ] ( [ ( ( ) ) ] ) ),0,E1_missing_closer,5,5,47,48,31,[ ] [ ( ) ] [ ] [ ] ( ) [ ] [ ] ( ) [ ] ( ( [ [ ( ) ( ) ] ( ) ( ) ] ) [ ] [ ] ( [ ( ( ) ) ] ) ),[ ] [ ( ) ] [ ] [ ] ( ) [ ] [ ] ( ) [ ] ( ( [ [ ( ) ( ) ] ( ) ( ] ) [ ] [ ] ( [ ( ( ) ) ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
304,finetune_depth5,[ ] ( ) ] ( ) [ [ ] [ ] ] ( ( ) [ ] [ ( ) ( [ ] [ ] ) ] [ ( ( ( ) [ ] ( ) ) ) ] ) [ ] [ [ [ [ [ ] ] ( ) ] [ ( ) ] ] ( ) [ ] [ [ ] ] ],0,E4_premature_close,5,5,67,66,4,[ ] ( ) ( ) [ [ ] [ ] ] ( ( ) [ ] [ ( ) ( [ ] [ ] ) ] [ ( ( ( ) [ ] ( ) ) ) ] ) [ ] [ [ [ [ [ ] ] ( ) ] [ ( ) ] ] ( ) [ ] [ [ ] ] ],[ ] ( ) ] ( ) [ [ ] [ ] ] ( ( ) [ ] [ ( ) ( [ ] [ ] ) ] [ ( ( ( ) [ ] ( ) ) ) ] ) [ ] [ [ [ [ [ ] ] ( ) ] [ ( ) ] ] ( ) [ ] [ [ ] ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
305,finetune_depth5,[ [ [ ( ) ] ] ] [ ( ( ( ) [ ] ( ) ( ( ) ) [ [ ] ] ) ) ] ( ) ( ) ( ) ( ) [ ( ) ] [ ( ) ] [ ( ) ] [ ] ( ) [ ( ) ( ) [ ] [ ] ] [ ] [ [ ( [ ( ) ( ) [ ] ] ) ] ],1,no_error,5,5,78,78,-1,[ [ [ ( ) ] ] ] [ ( ( ( ) [ ] ( ) ( ( ) ) [ [ ] ] ) ) ] ( ) ( ) ( ) ( ) [ ( ) ] [ ( ) ] [ ( ) ] [ ] ( ) [ ( ) ( ) [ ] [ ] ] [ ] [ [ ( [ ( ) ( ) [ ] ] ) ] ],[ [ [ ( ) ] ] ] [ ( ( ( ) [ ] ( ) ( ( ) ) [ [ ] ] ) ) ] ( ) ( ) ( ) ( ) [ ( ) ] [ ( ) ] [ ( ) ] [ ] ( ) [ ( ) ( ) [ ] [ ] ] [ ] [ [ ( [ ( ) ( ) [ ] ] ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
306,finetune_depth5,) ( ) [ [ [ [ [ ] [ ] ] ] ] ( ( [ ( ) ( ) [ ] ( ) ] ( [ ] ) ( ( ) ( ) ) [ ( ) ] [ ( ) ] ) ) ],0,E4_premature_close,5,5,47,46,0,( ) [ [ [ [ [ ] [ ] ] ] ] ( ( [ ( ) ( ) [ ] ( ) ] ( [ ] ) ( ( ) ( ) ) [ ( ) ] [ ( ) ] ) ) ],) ( ) [ [ [ [ [ ] [ ] ] ] ] ( ( [ ( ) ( ) [ ] ( ) ] ( [ ] ) ( ( ) ( ) ) [ ( ) ] [ ( ) ] ) ) ],"[""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
307,finetune_depth5,( ) ( ) [ ( ) ] ( ) ( ) [ ( [ ( ) ( ) [ ( ) ] ( ) ] [ ( [ ] ( ) ) ] ) [ ] ] [ [ ( ) ( ) ] ],1,no_error,5,5,46,46,-1,( ) ( ) [ ( ) ] ( ) ( ) [ ( [ ( ) ( ) [ ( ) ] ( ) ] [ ( [ ] ( ) ) ] ) [ ] ] [ [ ( ) ( ) ] ],( ) ( ) [ ( ) ] ( ) ( ) [ ( [ ( ) ( ) [ ( ) ] ( ) ] [ ( [ ] ( ) ) ] ) [ ] ] [ [ ( ) ( ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
308,finetune_depth5,[ ] [ [ ( [ [ ] [ ] [ ] ] ) ] [ ] [ ] ( [ ( [ ] ) ( [ ] ) ] ) ] ( [ ] [ ( [ ] ) ] ),1,no_error,5,5,42,42,-1,[ ] [ [ ( [ [ ] [ ] [ ] ] ) ] [ ] [ ] ( [ ( [ ] ) ( [ ] ) ] ) ] ( [ ] [ ( [ ] ) ] ),[ ] [ [ ( [ [ ] [ ] [ ] ] ) ] [ ] [ ] ( [ ( [ ] ) ( [ ] ) ] ) ] ( [ ] [ ( [ ] ) ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
